Timestamp    | Direction  | Target   | Bytes | Payload Data
5.449365     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.450310     | IN         | 8.3      | 5     | fd fd 28 44 fd
5.458444     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.459344     | IN         | 8.3      | 5     | fd fd 28 44 fd
5.467299     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.468178     | IN         | 8.3      | 5     | fd fd 28 44 fd
5.476334     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.477259     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.478161     | IN         | 8.3      | 5     | fd fd fd 44 fd
5.485178     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.486311     | IN         | 8.3      | 5     | fd fd 28 43 fd
5.494510     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.495141     | IN         | 8.3      | 5     | fd fd 28 44 fd
5.503312     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.504210     | IN         | 8.3      | 5     | fd fd 28 43 fd
5.512386     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.513282     | IN         | 8.3      | 5     | fd fd 28 44 fd
5.521261     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.522389     | IN         | 8.3      | 5     | fd fd 28 43 fd
5.530554     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.531188     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.532313     | IN         | 8.3      | 5     | fd fd fd 43 fd
5.539337     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.540287     | IN         | 8.3      | 5     | fd fd 28 43 fd
5.548408     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.549313     | IN         | 8.3      | 5     | fd fd 28 42 fd
5.557245     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.558190     | IN         | 8.3      | 5     | fd fd 28 42 fd
5.566784     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.567439     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.568347     | IN         | 8.3      | 5     | fd fd fd 42 fd
5.575188     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.576292     | IN         | 8.3      | 5     | fd fd 28 41 fd
5.583987     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.584668     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.585350     | IN         | 8.3      | 5     | fd fd fd 41 fd
5.593092     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.593556     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.594191     | IN         | 8.3      | 5     | fd fd fd 41 fd
5.602338     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.603265     | IN         | 8.3      | 5     | fd fd 28 41 fd
5.611189     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.612317     | IN         | 8.3      | 5     | fd fd 28 41 fd
5.620289     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.621167     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.622292     | IN         | 8.3      | 5     | fd fd fd 41 fd
5.629318     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.630266     | IN         | 8.3      | 5     | fd fd 28 41 fd
